device;ano-mes;sensor;valor_maximo;valor_medio;valor_minimo
sirrosteste_UCS_AMV-12;2024-06;temperatura;60.00;14.43;0.00
sirrosteste_UCS_AMV-12;2024-06;umidade;85.40;63.24;22.70
sirrosteste_UCS_AMV-12;2024-06;luminosidade;9259.80;114.24;0.00
sirrosteste_UCS_AMV-12;2024-06;ruido;120.00;75.06;46.00
sirrosteste_UCS_AMV-12;2024-06;eco2;939.00;13.92;0.00
sirrosteste_UCS_AMV-12;2024-06;etvoc;2108.00;464.40;400.00
sirrosteste_UCS_AMV-12;2024-04;temperatura;34.80;23.84;19.50
sirrosteste_UCS_AMV-12;2024-04;umidade;78.10;59.13;36.90
sirrosteste_UCS_AMV-12;2024-04;luminosidade;27306.20;468.54;0.00
sirrosteste_UCS_AMV-12;2024-04;ruido;120.00;63.91;41.30
sirrosteste_UCS_AMV-12;2024-04;eco2;1180.00;35.44;0.00
sirrosteste_UCS_AMV-12;2024-04;etvoc;2216.00;581.51;400.00
sirrosteste_UCS_AMV-12;2024-03;temperatura;38.50;24.41;20.40
sirrosteste_UCS_AMV-12;2024-03;umidade;68.50;55.98;30.90
sirrosteste_UCS_AMV-12;2024-03;luminosidade;27306.20;1488.14;0.00
sirrosteste_UCS_AMV-12;2024-03;ruido;111.40;57.08;41.60
sirrosteste_UCS_AMV-12;2024-03;eco2;546.00;27.56;0.00
sirrosteste_UCS_AMV-12;2024-03;etvoc;1873.00;578.88;400.00
sirrosteste_UCS_AMV-13;2025-04;temperatura;27.70;21.47;19.10
sirrosteste_UCS_AMV-13;2025-04;umidade;89.00;81.29;61.40
sirrosteste_UCS_AMV-13;2025-04;luminosidade;1585.40;152.40;0.00
sirrosteste_UCS_AMV-13;2025-04;ruido;109.20;78.05;50.60
sirrosteste_UCS_AMV-13;2025-04;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-13;2025-04;etvoc;400.00;400.00;400.00
sirrosteste_UCS_AMV-13;2025-03;temperatura;28.20;21.74;14.80
sirrosteste_UCS_AMV-13;2025-03;umidade;88.10;67.94;38.40
sirrosteste_UCS_AMV-13;2025-03;luminosidade;6162.30;330.70;0.00
sirrosteste_UCS_AMV-13;2025-03;ruido;120.00;80.24;47.50
sirrosteste_UCS_AMV-13;2025-03;eco2;69.00;12.04;0.00
sirrosteste_UCS_AMV-13;2025-03;etvoc;862.00;401.98;400.00
sirrosteste_UCS_AMV-13;2024-07;temperatura;24.60;24.52;24.40
sirrosteste_UCS_AMV-13;2024-07;umidade;48.30;48.13;47.90
sirrosteste_UCS_AMV-13;2024-07;luminosidade;838.80;830.52;825.60
sirrosteste_UCS_AMV-13;2024-07;ruido;93.50;86.30;81.30
sirrosteste_UCS_AMV-13;2024-07;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-13;2024-07;etvoc;407.00;402.50;400.00
sirrosteste_UCS_AMV-13;2024-06;temperatura;23.60;18.05;12.50
sirrosteste_UCS_AMV-13;2024-06;umidade;74.90;66.40;51.70
sirrosteste_UCS_AMV-13;2024-06;luminosidade;549.90;33.74;0.00
sirrosteste_UCS_AMV-13;2024-06;ruido;108.60;56.82;39.50
sirrosteste_UCS_AMV-13;2024-06;eco2;1165.00;53.94;0.00
sirrosteste_UCS_AMV-13;2024-06;etvoc;2212.00;715.24;400.00
sirrosteste_UCS_AMV-13;2024-05;temperatura;21.80;15.76;11.90
sirrosteste_UCS_AMV-13;2024-05;umidade;82.50;69.66;60.10
sirrosteste_UCS_AMV-13;2024-05;luminosidade;574.30;20.00;0.00
sirrosteste_UCS_AMV-13;2024-05;ruido;109.00;57.51;38.60
sirrosteste_UCS_AMV-13;2024-05;eco2;1184.00;79.50;0.00
sirrosteste_UCS_AMV-13;2024-05;etvoc;2219.00;810.70;400.00
sirrosteste_UCS_AMV-13;2024-04;temperatura;33.20;23.68;18.90
sirrosteste_UCS_AMV-13;2024-04;umidade;77.50;63.24;40.70
sirrosteste_UCS_AMV-13;2024-04;luminosidade;1791.60;86.55;0.00
sirrosteste_UCS_AMV-13;2024-04;ruido;120.00;62.82;38.50
sirrosteste_UCS_AMV-13;2024-04;eco2;6565.00;50.66;0.00
sirrosteste_UCS_AMV-13;2024-04;etvoc;4164.00;663.73;400.00
sirrosteste_UCS_AMV-13;2024-03;temperatura;36.20;26.42;19.30
sirrosteste_UCS_AMV-13;2024-03;umidade;68.30;57.62;29.90
sirrosteste_UCS_AMV-13;2024-03;luminosidade;2202.90;46.52;0.00
sirrosteste_UCS_AMV-13;2024-03;ruido;111.00;62.24;41.20
sirrosteste_UCS_AMV-13;2024-03;eco2;88.00;17.88;0.00
sirrosteste_UCS_AMV-13;2024-03;etvoc;984.00;405.75;400.00
sirrosteste_UCS_AMV-13;2023-11;temperatura;16.60;13.92;8.80
sirrosteste_UCS_AMV-13;2023-11;umidade;93.20;92.45;91.20
sirrosteste_UCS_AMV-13;2023-11;luminosidade;464.40;329.13;198.10
sirrosteste_UCS_AMV-13;2023-11;ruido;66.70;66.33;66.10
sirrosteste_UCS_AMV-13;2023-11;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-13;2023-11;etvoc;400.00;400.00;400.00
sirrosteste_UCS_AMV-13;2023-10;temperatura;45.60;21.28;12.40
sirrosteste_UCS_AMV-13;2023-10;umidade;96.30;66.12;25.40
sirrosteste_UCS_AMV-13;2023-10;luminosidade;27306.20;1470.05;0.00
sirrosteste_UCS_AMV-13;2023-10;ruido;120.00;74.95;40.70
sirrosteste_UCS_AMV-13;2023-10;eco2;5284.00;47.53;0.00
sirrosteste_UCS_AMV-13;2023-10;etvoc;4141.00;580.03;400.00
sirrosteste_UCS_AMV-13;2023-05;temperatura;24.90;23.41;22.40
sirrosteste_UCS_AMV-13;2023-05;umidade;80.10;62.97;58.90
sirrosteste_UCS_AMV-13;2023-05;luminosidade;374.20;48.59;0.00
sirrosteste_UCS_AMV-13;2023-05;ruido;106.20;72.42;54.00
sirrosteste_UCS_AMV-13;2023-05;eco2;654.00;103.37;0.00
sirrosteste_UCS_AMV-13;2023-05;etvoc;2540.00;918.96;400.00
sirrosteste_UCS_AMV-13;2023-04;temperatura;34.90;24.25;23.30
sirrosteste_UCS_AMV-13;2023-04;umidade;100.00;58.03;44.40
sirrosteste_UCS_AMV-13;2023-04;luminosidade;385.00;8.84;0.00
sirrosteste_UCS_AMV-13;2023-04;ruido;110.20;71.23;51.60
sirrosteste_UCS_AMV-13;2023-04;eco2;291.00;25.17;0.00
sirrosteste_UCS_AMV-13;2023-04;etvoc;2621.00;594.16;400.00
sirrosteste_UCS_AMV-14;2024-10;temperatura;40.40;19.66;9.10
sirrosteste_UCS_AMV-14;2024-10;umidade;83.20;65.25;17.60
sirrosteste_UCS_AMV-14;2024-10;luminosidade;27306.20;542.65;0.00
sirrosteste_UCS_AMV-14;2024-10;ruido;114.40;74.85;43.30
sirrosteste_UCS_AMV-14;2024-10;eco2;1187.00;247.20;0.00
sirrosteste_UCS_AMV-14;2024-10;etvoc;2221.00;1073.91;400.00
sirrosteste_UCS_AMV-14;2024-09;temperatura;49.90;21.48;6.80
sirrosteste_UCS_AMV-14;2024-09;umidade;83.60;60.17;12.40
sirrosteste_UCS_AMV-14;2024-09;luminosidade;23316.00;628.55;0.00
sirrosteste_UCS_AMV-14;2024-09;ruido;120.00;75.08;43.30
sirrosteste_UCS_AMV-14;2024-09;eco2;1197.00;265.63;0.00
sirrosteste_UCS_AMV-14;2024-09;etvoc;2226.00;1033.24;400.00
sirrosteste_UCS_AMV-14;2024-08;temperatura;44.50;18.90;2.50
sirrosteste_UCS_AMV-14;2024-08;umidade;82.30;56.02;10.50
sirrosteste_UCS_AMV-14;2024-08;luminosidade;27306.20;742.22;0.00
sirrosteste_UCS_AMV-14;2024-08;ruido;120.00;74.58;42.60
sirrosteste_UCS_AMV-14;2024-08;eco2;1196.00;320.61;0.00
sirrosteste_UCS_AMV-14;2024-08;etvoc;2226.00;1113.15;400.00
sirrosteste_UCS_AMV-14;2024-07;temperatura;42.60;15.03;1.70
sirrosteste_UCS_AMV-14;2024-07;umidade;83.80;65.24;13.20
sirrosteste_UCS_AMV-14;2024-07;luminosidade;27306.20;619.52;0.00
sirrosteste_UCS_AMV-14;2024-07;ruido;120.00;73.68;42.70
sirrosteste_UCS_AMV-14;2024-07;eco2;1197.00;356.34;0.00
sirrosteste_UCS_AMV-14;2024-07;etvoc;2227.00;1305.21;400.00
sirrosteste_UCS_AMV-14;2024-06;temperatura;29.70;13.06;0.70
sirrosteste_UCS_AMV-14;2024-06;umidade;83.20;58.43;12.20
sirrosteste_UCS_AMV-14;2024-06;luminosidade;7681.50;628.41;0.00
sirrosteste_UCS_AMV-14;2024-06;ruido;120.00;70.36;44.60
sirrosteste_UCS_AMV-14;2024-06;eco2;1187.00;139.82;0.00
sirrosteste_UCS_AMV-14;2024-06;etvoc;2221.00;961.35;400.00
sirrosteste_UCS_AMV-14;2024-04;temperatura;37.70;24.77;21.50
sirrosteste_UCS_AMV-14;2024-04;umidade;79.60;62.42;30.00
sirrosteste_UCS_AMV-14;2024-04;luminosidade;20482.00;129.79;0.00
sirrosteste_UCS_AMV-14;2024-04;ruido;110.60;64.80;44.40
sirrosteste_UCS_AMV-14;2024-04;eco2;1173.00;51.10;0.00
sirrosteste_UCS_AMV-14;2024-04;etvoc;2214.00;662.82;400.00
sirrosteste_UCS_AMV-14;2024-03;temperatura;40.50;26.03;22.00
sirrosteste_UCS_AMV-14;2024-03;umidade;73.00;61.22;27.80
sirrosteste_UCS_AMV-14;2024-03;luminosidade;27306.20;501.53;0.00
sirrosteste_UCS_AMV-14;2024-03;ruido;111.10;59.56;44.70
sirrosteste_UCS_AMV-14;2024-03;eco2;370.00;28.70;0.00
sirrosteste_UCS_AMV-14;2024-03;etvoc;1731.00;590.34;400.00
sirrosteste_UCS_AMV-14;2023-05;temperatura;25.20;23.42;21.90
sirrosteste_UCS_AMV-14;2023-05;umidade;69.00;57.25;48.70
sirrosteste_UCS_AMV-14;2023-05;luminosidade;212.50;3.80;0.00
sirrosteste_UCS_AMV-14;2023-05;ruido;120.00;74.14;49.40
sirrosteste_UCS_AMV-14;2023-05;eco2;91.00;8.29;0.00
sirrosteste_UCS_AMV-14;2023-05;etvoc;1005.00;516.19;400.00
sirrosteste_UCS_AMV-14;2023-04;temperatura;27.00;24.28;20.30
sirrosteste_UCS_AMV-14;2023-04;umidade;70.60;55.08;42.20
sirrosteste_UCS_AMV-14;2023-04;luminosidade;212.50;36.65;0.00
sirrosteste_UCS_AMV-14;2023-04;ruido;120.00;70.25;48.60
sirrosteste_UCS_AMV-14;2023-04;eco2;198.00;25.70;0.00
sirrosteste_UCS_AMV-14;2023-04;etvoc;2238.00;597.13;0.00
sirrosteste_UCS_AMV-14;2023-03;temperatura;23.60;23.60;23.60
sirrosteste_UCS_AMV-14;2023-03;umidade;70.60;70.60;70.60
sirrosteste_UCS_AMV-14;2023-03;luminosidade;27519.20;50.28;0.00
sirrosteste_UCS_AMV-14;2023-03;ruido;120.00;75.91;53.30
sirrosteste_UCS_AMV-14;2023-03;eco2;26.00;13.38;0.00
sirrosteste_UCS_AMV-14;2023-03;etvoc;574.00;295.29;0.00
sirrosteste_UCS_AMV-14;2023-02;temperatura;41.00;24.05;-40.00
sirrosteste_UCS_AMV-14;2023-02;umidade;81.20;68.85;31.30
sirrosteste_UCS_AMV-14;2023-02;luminosidade;27519.20;283.80;0.00
sirrosteste_UCS_AMV-14;2023-02;ruido;120.00;76.17;49.40
sirrosteste_UCS_AMV-14;2023-02;eco2;803.00;31.08;0.00
sirrosteste_UCS_AMV-14;2023-02;etvoc;2031.00;598.09;0.00
sirrosteste_UCS_AMV-15;2024-10;temperatura;26.70;19.55;7.20
sirrosteste_UCS_AMV-15;2024-10;umidade;93.00;79.46;55.10
sirrosteste_UCS_AMV-15;2024-10;luminosidade;1000.10;158.69;0.00
sirrosteste_UCS_AMV-15;2024-10;ruido;106.50;80.08;56.00
sirrosteste_UCS_AMV-15;2024-10;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-15;2024-10;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-15;2024-05;temperatura;34.60;18.42;6.90
sirrosteste_UCS_AMV-15;2024-05;umidade;98.60;83.46;38.60
sirrosteste_UCS_AMV-15;2024-05;luminosidade;1129.20;91.01;0.00
sirrosteste_UCS_AMV-15;2024-05;ruido;120.00;78.52;53.20
sirrosteste_UCS_AMV-15;2024-05;eco2;46.00;15.62;0.00
sirrosteste_UCS_AMV-15;2024-05;etvoc;705.00;405.33;400.00
sirrosteste_UCS_AMV-15;2024-04;temperatura;35.20;21.41;14.00
sirrosteste_UCS_AMV-15;2024-04;umidade;97.80;69.48;30.70
sirrosteste_UCS_AMV-15;2024-04;luminosidade;1619.20;102.73;0.00
sirrosteste_UCS_AMV-15;2024-04;ruido;120.00;67.85;0.00
sirrosteste_UCS_AMV-15;2024-04;eco2;1077.00;40.87;0.00
sirrosteste_UCS_AMV-15;2024-04;etvoc;2170.00;652.06;400.00
sirrosteste_UCS_AMV-15;2023-10;temperatura;26.90;24.13;12.20
sirrosteste_UCS_AMV-15;2023-10;umidade;90.10;57.58;51.50
sirrosteste_UCS_AMV-15;2023-10;luminosidade;137.60;3.04;0.00
sirrosteste_UCS_AMV-15;2023-10;ruido;110.50;69.04;55.70
sirrosteste_UCS_AMV-15;2023-10;eco2;2419.00;54.27;0.00
sirrosteste_UCS_AMV-15;2023-10;etvoc;2797.00;608.29;400.00
sirrosteste_UCS_AMV-15;2023-09;temperatura;48.20;23.38;7.80
sirrosteste_UCS_AMV-15;2023-09;umidade;92.50;51.63;15.80
sirrosteste_UCS_AMV-15;2023-09;luminosidade;16963.80;2179.53;0.00
sirrosteste_UCS_AMV-15;2023-09;ruido;110.20;81.53;58.10
sirrosteste_UCS_AMV-15;2023-09;eco2;4.00;0.00;0.00
sirrosteste_UCS_AMV-15;2023-09;etvoc;431.00;400.01;400.00
sirrosteste_UCS_AMV-15;2023-08;temperatura;44.10;20.71;2.70
sirrosteste_UCS_AMV-15;2023-08;umidade;78.30;53.45;19.20
sirrosteste_UCS_AMV-15;2023-08;luminosidade;10278.20;1670.14;0.00
sirrosteste_UCS_AMV-15;2023-08;ruido;108.60;79.26;55.10
sirrosteste_UCS_AMV-15;2023-08;eco2;3004.00;145.20;0.00
sirrosteste_UCS_AMV-15;2023-08;etvoc;3073.00;821.45;400.00
sirrosteste_UCS_AMV-15;2023-05;temperatura;27.50;25.90;21.70
sirrosteste_UCS_AMV-15;2023-05;umidade;64.00;49.87;43.70
sirrosteste_UCS_AMV-15;2023-05;luminosidade;212.50;8.09;0.00
sirrosteste_UCS_AMV-15;2023-05;ruido;114.10;75.98;52.90
sirrosteste_UCS_AMV-15;2023-05;eco2;255.00;34.85;0.00
sirrosteste_UCS_AMV-15;2023-05;etvoc;2993.00;683.46;400.00
sirrosteste_UCS_AMV-15;2023-04;temperatura;31.30;23.90;15.70
sirrosteste_UCS_AMV-15;2023-04;umidade;61.10;51.29;33.90
sirrosteste_UCS_AMV-15;2023-04;luminosidade;1862.50;49.95;0.00
sirrosteste_UCS_AMV-15;2023-04;ruido;114.00;58.72;41.20
sirrosteste_UCS_AMV-15;2023-04;eco2;255.00;10.14;0.00
sirrosteste_UCS_AMV-15;2023-04;etvoc;2618.00;515.88;400.00
sirrosteste_UCS_AMV-15;2023-03;temperatura;32.20;27.35;24.50
sirrosteste_UCS_AMV-15;2023-03;umidade;57.50;52.24;40.20
sirrosteste_UCS_AMV-15;2023-03;luminosidade;2805.00;81.26;0.00
sirrosteste_UCS_AMV-15;2023-03;ruido;95.30;57.34;38.50
sirrosteste_UCS_AMV-15;2023-03;eco2;492.00;25.23;0.00
sirrosteste_UCS_AMV-15;2023-03;etvoc;1928.00;555.98;400.00
sirrosteste_UCS_AMV-16;2025-04;temperatura;29.00;19.68;17.40
sirrosteste_UCS_AMV-16;2025-04;umidade;99.90;94.89;61.00
sirrosteste_UCS_AMV-16;2025-04;luminosidade;8770.00;871.76;0.00
sirrosteste_UCS_AMV-16;2025-04;ruido;106.20;76.61;49.10
sirrosteste_UCS_AMV-16;2025-04;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2025-04;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2025-03;temperatura;41.40;21.77;11.40
sirrosteste_UCS_AMV-16;2025-03;umidade;100.00;82.19;31.80
sirrosteste_UCS_AMV-16;2025-03;luminosidade;27306.20;1050.84;0.00
sirrosteste_UCS_AMV-16;2025-03;ruido;105.00;75.54;49.60
sirrosteste_UCS_AMV-16;2025-03;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2025-03;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2025-02;temperatura;42.20;23.86;15.80
sirrosteste_UCS_AMV-16;2025-02;umidade;100.00;82.90;33.60
sirrosteste_UCS_AMV-16;2025-02;luminosidade;27306.20;1515.78;0.00
sirrosteste_UCS_AMV-16;2025-02;ruido;120.00;75.59;46.90
sirrosteste_UCS_AMV-16;2025-02;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2025-02;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2025-01;temperatura;41.40;21.20;11.10
sirrosteste_UCS_AMV-16;2025-01;umidade;99.90;84.84;39.10
sirrosteste_UCS_AMV-16;2025-01;luminosidade;27306.20;1844.67;0.00
sirrosteste_UCS_AMV-16;2025-01;ruido;111.20;75.95;46.60
sirrosteste_UCS_AMV-16;2025-01;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2025-01;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2024-12;temperatura;38.70;18.81;9.80
sirrosteste_UCS_AMV-16;2024-12;umidade;100.00;86.12;36.30
sirrosteste_UCS_AMV-16;2024-12;luminosidade;27306.20;1979.40;0.00
sirrosteste_UCS_AMV-16;2024-12;ruido;120.00;77.10;46.60
sirrosteste_UCS_AMV-16;2024-12;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2024-12;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2024-11;temperatura;40.40;19.29;7.70
sirrosteste_UCS_AMV-16;2024-11;umidade;100.00;85.00;30.30
sirrosteste_UCS_AMV-16;2024-11;luminosidade;27306.20;1864.88;0.00
sirrosteste_UCS_AMV-16;2024-11;ruido;120.00;77.81;44.90
sirrosteste_UCS_AMV-16;2024-11;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2024-11;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2024-10;temperatura;36.30;17.08;5.70
sirrosteste_UCS_AMV-16;2024-10;umidade;100.00;85.99;28.50
sirrosteste_UCS_AMV-16;2024-10;luminosidade;27306.20;1484.12;0.00
sirrosteste_UCS_AMV-16;2024-10;ruido;120.00;78.21;48.90
sirrosteste_UCS_AMV-16;2024-10;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2024-10;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2024-09;temperatura;36.30;16.74;2.30
sirrosteste_UCS_AMV-16;2024-09;umidade;100.00;83.39;25.20
sirrosteste_UCS_AMV-16;2024-09;luminosidade;27306.20;1219.92;0.00
sirrosteste_UCS_AMV-16;2024-09;ruido;120.00;77.26;47.40
sirrosteste_UCS_AMV-16;2024-09;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-16;2024-09;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-16;2024-08;temperatura;60.00;13.90;0.00
sirrosteste_UCS_AMV-16;2024-08;umidade;100.00;79.37;20.70
sirrosteste_UCS_AMV-16;2024-08;luminosidade;14602.40;928.89;0.00
sirrosteste_UCS_AMV-16;2024-08;ruido;120.00;76.96;47.70
sirrosteste_UCS_AMV-16;2024-08;eco2;171.00;17.80;0.00
sirrosteste_UCS_AMV-16;2024-08;etvoc;1498.00;411.31;400.00
sirrosteste_UCS_AMV-16;2024-07;temperatura;32.10;11.18;0.30
sirrosteste_UCS_AMV-16;2024-07;umidade;100.00;85.76;27.30
sirrosteste_UCS_AMV-16;2024-07;luminosidade;9262.70;706.96;0.00
sirrosteste_UCS_AMV-16;2024-07;ruido;107.70;75.59;48.20
sirrosteste_UCS_AMV-16;2024-07;eco2;286.00;13.08;0.00
sirrosteste_UCS_AMV-16;2024-07;etvoc;1641.00;408.64;400.00
sirrosteste_UCS_AMV-16;2024-06;temperatura;60.00;16.65;0.00
sirrosteste_UCS_AMV-16;2024-06;umidade;99.90;72.22;32.60
sirrosteste_UCS_AMV-16;2024-06;luminosidade;7427.10;144.79;0.00
sirrosteste_UCS_AMV-16;2024-06;ruido;110.50;64.10;48.00
sirrosteste_UCS_AMV-16;2024-06;eco2;1193.00;70.16;0.00
sirrosteste_UCS_AMV-16;2024-06;etvoc;2222.00;766.41;400.00
sirrosteste_UCS_AMV-16;2024-05;temperatura;28.30;17.71;12.60
sirrosteste_UCS_AMV-16;2024-05;umidade;82.90;71.15;57.60
sirrosteste_UCS_AMV-16;2024-05;luminosidade;60.50;0.98;0.00
sirrosteste_UCS_AMV-16;2024-05;ruido;102.10;58.33;46.70
sirrosteste_UCS_AMV-16;2024-05;eco2;913.00;89.12;0.00
sirrosteste_UCS_AMV-16;2024-05;etvoc;2095.00;927.82;400.00
sirrosteste_UCS_AMV-16;2024-04;temperatura;31.20;23.59;19.50
sirrosteste_UCS_AMV-16;2024-04;umidade;81.10;65.01;43.90
sirrosteste_UCS_AMV-16;2024-04;luminosidade;184.60;1.34;0.00
sirrosteste_UCS_AMV-16;2024-04;ruido;120.00;61.10;43.60
sirrosteste_UCS_AMV-16;2024-04;eco2;4859.00;71.49;0.00
sirrosteste_UCS_AMV-16;2024-04;etvoc;3930.00;816.38;400.00
sirrosteste_UCS_AMV-16;2024-03;temperatura;33.60;27.34;19.00
sirrosteste_UCS_AMV-16;2024-03;umidade;72.50;57.69;39.40
sirrosteste_UCS_AMV-16;2024-03;luminosidade;8185.40;228.07;0.00
sirrosteste_UCS_AMV-16;2024-03;ruido;120.00;68.86;43.90
sirrosteste_UCS_AMV-16;2024-03;eco2;3003.00;46.68;0.00
sirrosteste_UCS_AMV-16;2024-03;etvoc;3072.00;669.03;400.00
sirrosteste_UCS_AMV-16;2023-11;temperatura;39.80;21.61;14.90
sirrosteste_UCS_AMV-16;2023-11;umidade;75.10;58.31;27.90
sirrosteste_UCS_AMV-16;2023-11;luminosidade;27306.20;1042.16;0.00
sirrosteste_UCS_AMV-16;2023-11;ruido;120.00;59.91;47.40
sirrosteste_UCS_AMV-16;2023-11;eco2;2286.00;246.19;0.00
sirrosteste_UCS_AMV-16;2023-11;etvoc;2731.00;1390.25;400.00
sirrosteste_UCS_AMV-16;2023-10;temperatura;38.20;23.47;19.30
sirrosteste_UCS_AMV-16;2023-10;umidade;72.90;62.36;35.20
sirrosteste_UCS_AMV-16;2023-10;luminosidade;27306.20;625.30;0.00
sirrosteste_UCS_AMV-16;2023-10;ruido;109.50;58.76;45.20
sirrosteste_UCS_AMV-16;2023-10;eco2;532.00;82.79;0.00
sirrosteste_UCS_AMV-16;2023-10;etvoc;1862.00;891.17;400.00
sirrosteste_UCS_AMV-16;2023-05;temperatura;23.50;20.03;15.40
sirrosteste_UCS_AMV-16;2023-05;umidade;80.90;66.20;49.50
sirrosteste_UCS_AMV-16;2023-05;luminosidade;11949.20;292.93;0.00
sirrosteste_UCS_AMV-16;2023-05;ruido;120.00;57.55;40.10
sirrosteste_UCS_AMV-16;2023-05;eco2;503.00;33.99;0.00
sirrosteste_UCS_AMV-16;2023-05;etvoc;2556.00;626.16;400.00
sirrosteste_UCS_AMV-16;2023-04;temperatura;24.70;19.96;14.90
sirrosteste_UCS_AMV-16;2023-04;umidade;65.70;56.47;42.60
sirrosteste_UCS_AMV-16;2023-04;luminosidade;3726.70;133.62;0.00
sirrosteste_UCS_AMV-16;2023-04;ruido;107.90;58.45;40.40
sirrosteste_UCS_AMV-16;2023-04;eco2;501.00;30.01;0.00
sirrosteste_UCS_AMV-16;2023-04;etvoc;1897.00;601.92;400.00
sirrosteste_UCS_AMV-16;2023-01;temperatura;27.90;26.50;22.60
sirrosteste_UCS_AMV-16;2023-01;umidade;71.50;52.12;35.50
sirrosteste_UCS_AMV-16;2023-01;luminosidade;54612.50;2577.39;0.00
sirrosteste_UCS_AMV-16;2023-01;ruido;114.40;74.79;49.70
sirrosteste_UCS_AMV-16;2023-01;eco2;407.00;0.85;0.00
sirrosteste_UCS_AMV-16;2023-01;etvoc;1764.00;404.63;400.00
sirrosteste_UCS_AMV-16;2022-12;temperatura;80.00;17.17;-38.70
sirrosteste_UCS_AMV-16;2022-12;umidade;100.00;70.17;0.00
sirrosteste_UCS_AMV-16;2022-12;luminosidade;54612.50;2457.80;0.00
sirrosteste_UCS_AMV-16;2022-12;ruido;108.60;75.26;50.90
sirrosteste_UCS_AMV-16;2022-12;eco2;494.00;2.04;0.00
sirrosteste_UCS_AMV-16;2022-12;etvoc;1834.00;408.34;0.00
sirrosteste_UCS_AMV-17;2025-03;temperatura;24.60;18.90;14.30
sirrosteste_UCS_AMV-17;2025-03;umidade;92.10;77.48;44.10
sirrosteste_UCS_AMV-17;2025-03;luminosidade;139.80;26.45;0.00
sirrosteste_UCS_AMV-17;2025-03;ruido;103.60;78.38;51.20
sirrosteste_UCS_AMV-17;2025-03;eco2;1183.00;129.36;0.00
sirrosteste_UCS_AMV-17;2025-03;etvoc;2217.00;970.81;400.00
sirrosteste_UCS_AMV-17;2024-08;temperatura;26.40;13.19;0.80
sirrosteste_UCS_AMV-17;2024-08;umidade;91.20;72.65;36.10
sirrosteste_UCS_AMV-17;2024-08;luminosidade;91.90;9.23;-1.00
sirrosteste_UCS_AMV-17;2024-08;ruido;104.20;76.49;45.60
sirrosteste_UCS_AMV-17;2024-08;eco2;1190.00;179.21;0.00
sirrosteste_UCS_AMV-17;2024-08;etvoc;2222.00;774.93;400.00
sirrosteste_UCS_AMV-17;2024-07;temperatura;26.00;11.71;1.40
sirrosteste_UCS_AMV-17;2024-07;umidade;92.60;75.82;31.90
sirrosteste_UCS_AMV-17;2024-07;luminosidade;110.30;6.28;-1.00
sirrosteste_UCS_AMV-17;2024-07;ruido;106.50;76.44;46.80
sirrosteste_UCS_AMV-17;2024-07;eco2;1194.00;323.29;0.00
sirrosteste_UCS_AMV-17;2024-07;etvoc;2224.00;1081.96;400.00
sirrosteste_UCS_AMV-17;2024-06;temperatura;60.00;12.94;0.00
sirrosteste_UCS_AMV-17;2024-06;umidade;86.30;62.37;36.90
sirrosteste_UCS_AMV-17;2024-06;luminosidade;13100.70;29.46;0.00
sirrosteste_UCS_AMV-17;2024-06;ruido;120.00;74.61;48.20
sirrosteste_UCS_AMV-17;2024-06;eco2;1184.00;76.28;0.00
sirrosteste_UCS_AMV-17;2024-06;etvoc;2219.00;653.37;400.00
sirrosteste_UCS_AMV-17;2024-04;temperatura;628.50;-19.88;-1904.30
sirrosteste_UCS_AMV-17;2024-04;umidade;5193.50;347.69;21.10
sirrosteste_UCS_AMV-17;2024-04;luminosidade;1843.00;6.24;-1.00
sirrosteste_UCS_AMV-17;2024-04;ruido;2528.00;117.95;0.00
sirrosteste_UCS_AMV-17;2024-04;eco2;2543.00;57.90;-29.18
sirrosteste_UCS_AMV-17;2024-04;etvoc;2854.00;593.35;-51.16
sirrosteste_UCS_AMV-17;2024-03;temperatura;406.10;-7.36;-1405.10
sirrosteste_UCS_AMV-17;2024-03;umidade;3935.00;275.14;18.70
sirrosteste_UCS_AMV-17;2024-03;luminosidade;13220.80;866.51;-1.00
